text,labels
Through the use of retardants on mother plants unrooted and rooted cuttings attempts have been made in this early stage of cultivation to achieve sufficient growth inhibition lasting the entire cultivation period of some potted ornamental plants which otherwise tend to grow too high,O O O O O O B-Agr I-Agr O O O B-Agr O O O O O O O O O B-Agr O O O B-Agr I-Agr O O O B-Agr O O O O B-Agr I-Agr O O O O O O O
At the same time cutting production was severely reduced,O O O B-Agr B-Agr B-Agr O O O
Prerequisite for the treatment of cuttings with inhibitor is that they have not already developed too long internodia on the mother plants,O O O O O B-Agr O O O O O O O O O O O O O O O B-Agr
Conclusions are drawn from results of research thus far,O O O O B-Agr O B-Agr O O
Further treatment methods as well as how to proceed on these problems in the future are discussed,O O B-Agr O O O O O O O O O O O O O O
Object of the research has been the analysis of the economical advantage of mechanical wine-grape harvesting in Apulia,O O O B-Agr O O O B-Agr O O O O O O O B-Agr O B-Agr
To this end the price of the manual harvesting was determined on a sample of 81 viticultural units stratified by production system tenancy and locality,O O O O O O O B-Agr I-Agr O O O O O O O O B-Agr O O B-Agr O B-Agr O O
It has been compared with that of mechanical harvesting calculated with reference to the machine in full use,O O O O O O O B-Agr I-Agr O O O O O O O O O
In spite of this the attained results let us deem that owing to the actual labour market in the region such innovation is not suitable,O O O O O O B-Agr O O O O O O O O B-Agr I-Agr O O O O B-Agr O O O
A total of 146 East African Zebu 41 Zebu-Hereford crosses and 24 Ayrshire Norwegian Red Cattle crosses have been investigated with cattle red cell reagents characterizing blood factors in eleven systems,O O O O B-Agr O B-Agr O O O O O O O O B-Agr O O O O O B-Agr O O O O B-Agr B-Agr O O B-Agr
With a battery of 36 selected reagents the average number of blood factors in Zebu was 20,O O O O O O O O O O O B-Agr B-Agr O B-Agr O O
Factor frequencies for the A C and S systems and gene frequencies for the F L M Z R' and T' systems are presented,O O O O O O O O B-Agr O O O O O O O O O O O O B-Agr O O
The B system factors in four Zebu bulls could be grouped into eight different phenogroups by utilizing the blood types of dam-offspring pairs,O O O B-Agr O O B-Agr B-Agr O O B-Agr O O O O O O O B-Agr O O O O
Among them there were some types with free pollination French Romanian and American hybrids and Israeli varieties,O O O O O O O O B-Agr O O O O B-Agr O O B-Agr
The results have pointed out that the latest types are also the highest yielding,O B-Agr O O O O O B-Agr O O O O O O
The highest yields were obtained either from varieties with free pollination or from hybrid types,O O B-Agr O O O O B-Agr O O B-Agr O O O O
The apparent digestibility of either extractives was 0,O B-Agr I-Agr O O O O O
It is probable that the high proportion of C18:0 fatty acid in the material was responsible for its poor digestibility,O O O O O O O O O O O O O O O O O O O B-Agr
It was found that the growth and nutritional parameters were fairly similar for the genotypes compared,O O O O O B-Agr O O B-Agr O O O O O B-Agr O
These results are discussed in terms of grazing management and feeding value,O B-Agr O O O O O B-Agr B-Agr O B-Agr O
Ultrastructural observations of dead cells in different stages of necrosis were made,O B-Agr O O B-Agr O O B-Agr O B-Agr O O
No invasion of macrophages from the mesenchyme was observed,O O O B-Agr O O O O O
Necrotic cells were occasionally found in the optocoel,O B-Agr O O O O O O
After the invagination of the optic vesicle has been completed (at the end of the third day incubation) the layers of the optic cup meet but there is no real cytoplasmic fusion,O O O O O O O O O O O O O O O O O O O B-Agr O O O O O O O O O O O O
Some intercellular junctions are suggested to be precursors of gap junctions occurring in later stages,O O O O O O O O O O O O O O B-Agr
Reference is made to the indications that epidemiology can offer in assessment of the causes of tumours,O O O O O O O B-Agr O O O B-Agr O O O O O
An account is given of 25 chemical substances or industrial processes for which a causal oncogenic association has been proved or is strongly suspected,O O O O O O B-Agr I-Agr O O B-Agr O O O O O O O O O O O O O
Indole acetic acid (IAA) at 20 40 and 80 mg/l 24-dichlorophenoxy acetic acid (24-D) at 24 and 8 mg/l and gibberellic acid (GA(3)) at 50 100 and 150 mg/l were sprayed on panicles in the first fortnight of April when 50-100 per cent flowers had opened,O B-Agr I-Agr O O O O O O O O B-Agr I-Agr O O O O O O O B-Agr I-Agr O O O O O O O O O O B-Agr O O O O O O O O O O B-Agr O O
All 3 growth regulators caused a favourable effect on fruit setting fruit retention and weight of individual fruits but IAA at 20 mg/l proved the best for enhancing setting GA(3) at 50 mg/l for increasing retention and GA(3) at 100 mg/l for improving fruit weight,O O B-Agr O O O O O O B-Agr O B-Agr O O B-Agr O O B-Agr O B-Agr O O O O O O O O O O O O O O O O O O O O O O O B-Agr B-Agr
IAA and GA(3) should therefore be used in combination,B-Agr O O O O O O O O
The protein binding of 24-D in goat plasma was studied by means of equilibrium dialysis and the renal excretion of 24-D in three female goats by means of clearance methods,O O O O O O B-Agr O O O O O O B-Agr B-Agr O O O B-Agr O O O O O B-Agr O O O O B-Agr
At low plasma levels of 24-D (20 microg/ml) about 97 per cent of 24-D is bound to plasma proteins,O O O B-Agr O O O O O O O O O O O O O O B-Agr
A tubular secretion mechanism for 24-D with a T( m) value of about 9 mg(40mumol)/min,O O B-Agr O O O O O O O O O O O O
After these observations they show the newest radiographic techniques for the study of the parenchyma of the lungs and the bronchial system,O O B-Agr O O O O O B-Agr O O O O O B-Agr O O B-Agr O O O O
Five minutes dip of the plants in an aqueous emulsion at the 0,O O O O O B-Agr O O O O O O O
A method is presented for measurement of hydrogen-tritium exchange in insoluble protein samples using a specially constructed closed chamber type filtration device,O O O O O B-Agr O B-Agr O O O O B-Agr O O O O O O O B-Agr O
The back-exchange is followed by sequential samplings of the tritium liberated to the solvent and it is completed by increasing pH,O B-Agr O O O B-Agr O O O B-Agr O O O O O O O O O O O
CGA 65993 N-(3-chlorophenylaminocarbonylmethyl)-N-2-propenyl-pyrrolidinium-bromide is a new experimental growth regulator for inhibiting the growth of ornamentals synthesized in the research laboratories of CIBA-GEIGY Ltd,O O O O O O O B-Agr O O O O B-Agr O O O O O B-Agr B-Agr O O O
It has a low mammalian toxicity,O O O O O B-Agr
Depending on the applied rate any desired degree of growth inhibition can be obtained,O O O O O O O O O B-Agr I-Agr O O O
The leaf size of treated plants is not reduced and the leaves are deeper green,O O B-Agr O O B-Agr O O O O O B-Agr O O O
Even with strong overdoses no phytotoxicity in the form of necrosis has been observed,O O O B-Agr O B-Agr O O O O B-Agr O O O
However in such cases some delay in flowering can be expected,O O O O O O O B-Agr O O O
No common name nor Trade Mark has yet been assigned to CGA 65993,O O O O B-Agr O O O O O O O O
In contrast in isolated mitochondrial preparations from pea stem CBT severely inhibited oxidative phosphorylation at concentrations higher than 10 microg/ml,O O O O O O O O O O O O O B-Agr O O O O O O
The lack of effect of CBT and ATP and pyruvate levels of root segments is interpreted as being due to the lack of penetration of the toxin in the intact cells,O O O O O O O B-Agr O O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr
Results from the two seasons showed that seed size did not significantly affect seed yield/ha,B-Agr O O O B-Agr O O B-Agr I-Agr O O O O B-Agr O
Grading broad bean seeds would therefore be of little or no economic value to the farmer,B-Agr O O B-Agr O O O O O O O B-Agr I-Agr O O O
Although the 24-D level in the ethanol soluble fraction decreased on transplantation of the tissue from the 2-('14)C-24-D medium to medium without the auxin its level in the buffer-soluble and insoluble macromolecular fractions increased,O O O O O O B-Agr O O O O B-Agr O O B-Agr O O O O O O O O O O O O O O O O O O O
The purified buffer-insoluble macromolecules were chromatin,O O O O O B-Agr
The 24-D binding to chromatin particularly increased during DNA synthesis,O O O O B-Agr O O O B-Agr B-Agr
The histone contents of chromatin decreased as DNA synthesis progressed,O O O O B-Agr O O B-Agr B-Agr O
Freshly fertilized pike egges were exposed to 2378-tetrachlorodibenzo-p-dioxin (TCDD) at concentrations of 0,O O B-Agr O O O O O O O O O O
A dose-related mortality was observed,O O B-Agr O O
Highest mortality rates occurred during resorption of the yolk and reached almost 100 percent at a concentration of 10 ppt,O B-Agr O O O O O O O O O O O O O O O O O O
In the liver two stages of pathological changes were distinguished,O O B-Agr O B-Agr O O O O O
The first was characterized by a dilation of sinusoids and a slight swelling of hepatocyte nuclei; in the second stage of nuclei were enlarged up to twice the normal diameter,O O O O O O O O O O O O B-Agr O O O O O O O O O O O O O O O O B-Agr
Possible mechanisms of hormone equilibrium changes and that of hormone action in dormant tissues are pointed out,O O O O B-Agr O O O O O O O O B-Agr O O O
According to an old classical definition dormancy is a temporal cessation of active growth,O O O O O O B-Agr O O O O O O B-Agr
Thus it seems that dormancy can be regarded as a block preventing the normal course of growth and development,O O O O B-Agr O O O O O O O O O O O B-Agr O B-Agr
The nature of the block is complex but a partial elimination of its compounds is possible leading to impaired growth and various developmental abnormalities,O O O O O O O O O O O O O O O O B-Agr O O B-Agr O O O O
Complete removal of the block restores normal growth and development of a plant,O B-Agr O O O O O B-Agr O B-Agr O O O
After 2-3 years' grazing the amount of dead plant material which had accumulated prior to the commencement of grazing was reduced from 4 t/ha to about 1 t/ha,O O O B-Agr O O O O O O O O O O O O O O B-Agr O O O O O O O O O
Soil preparation and pretreatment requirements were also studied,B-Agr O O O B-Agr O O O
This is not considered a problem because normal volatile losses in the field of the light ends normally occurs by the time the soil is sampled,O O O O O O O O O B-Agr O O O O O B-Agr O O O O O B-Agr O B-Agr O O
The Author emphasized in this article the importance of the knowledge of the forest resources for planning the wood production and the services that the forest is able to furnish with continuity and with the maximum of the potential capacities,O O O O O O O O O O B-Agr O O B-Agr I-Agr O B-Agr O B-Agr I-Agr O O B-Agr O O B-Agr O O O O O O O O O O O O O O
The rate of oxygen consumption of parasitized pupae corresponded well with the observed development of the parasite,O O O B-Agr I-Agr O O B-Agr O O O O O B-Agr O O O
Parasite larvae fed actively and grew on conventional defined artificial media and larval development was completed on several diets of variable composition,O B-Agr O O O O O O O O O O O B-Agr O O O O B-Agr O O B-Agr
