text,labels
The pattern of the relationship between the season and the growing period is maintained over a range of temperatures and light levels,O O O O O O O O O O O O O O O O O O B-Agr O B-Agr B-Agr
The pupal yield averaged 50% of the number of eggs inoculated,O O O O O O O O O B-Agr O
A system for marking and collecting the emerging adults is described,O O O B-Agr O O O O B-Agr O O
In green leaves two emission bands appear whereas in etiolated leaves only one band is observed,O O B-Agr O B-Agr O O O O O B-Agr O O O O O
In both cases the emission intensity increases with time the high-energy band of green leaves decreasing more rapidly than the low-energy band,O O O O B-Agr O O O B-Agr O O O O O B-Agr O O O O O O O
This phenomenon can be interpreted in terms of energy transfer,O O O O O O O O B-Agr O
During the observation time of the fluorescence induction kinetic no shift of the emission peaks is found within the accuracy of the apparatus (+/- 2nm),O O B-Agr B-Agr O O B-Agr O O O O O O B-Agr O O O O O B-Agr O O O O O
Adenosine and adenosine diphosphate also evoke some response but adenine and adenosine triphosphate have practically no effect,B-Agr O B-Agr O O O O O O B-Agr O B-Agr O O O O O
Vegetative growth is however favoured by these purine derivatives,O B-Agr O O O O O O O
This paper describes a rapid thin-layer chromatographic (TLC) procedure to screen the presence of histamine in fish and fish products,O B-Agr O O O O O O O O O O O O B-Agr O B-Agr O B-Agr I-Agr
The analytical method is extended with a liquid chromatographic (HPLC) procedure to obtain quantitative results,O O O O O O O O O O O O O O B-Agr
The reactionmixture was heated for 1 hr at 55 deg C followed by chromatographic analysis,O O O B-Agr O O O O O O O O O O B-Agr
After evaporation of solvents plate was viewed under long-wave,O B-Agr O B-Agr O O O O O
The concentrations of histamine in samples was calculated using peak areas of sample and standard spots scanned on the same plate,O O O B-Agr O B-Agr O O O O B-Agr O B-Agr O O B-Agr O O O O O
The concentration of histamine in sample was calculated from areas of samples and standard peaks,O O O B-Agr O B-Agr O O O B-Agr O B-Agr O O O
The standard addition procedure was applied for both chromatographic procedures,O O O B-Agr O O O O O B-Agr
The recoveries were 85% for the TLC-procedure and 102% for the HPLC-procedure,O O O O O O O O O O O B-Agr
The described method proved to be suitable for series analysis,O O O O O O O O O B-Agr
Estimates of the mean duration of the cell cycle and its constituent phases G(1) S G(2) and M were derived from the 'fraction of labelled mitoses' curves,O O O O B-Agr O O B-Agr I-Agr O O O O O O O O O O O O O O O O O O
Progressive reduction in cell cycle duration largely brought about by a decrease in G(1) were found in cortex and stele with increasing distance from the tip,O B-Agr O B-Agr I-Agr B-Agr O O O O O O O O O O O B-Agr O B-Agr O O O O O O
Proliferation fractions calculated from the ratio: duration of cell cycle/cell-doubling time reveal that most of the sub-populations exclusively consist of cells in the cell-division cycle,O O O O O O B-Agr O B-Agr I-Agr B-Agr O O O O O O O O O B-Agr O O B-Agr I-Agr
The main results obtained in this investigation can be summarized as follows,O O B-Agr O O O O O O O O O
A description is given of an open circuit balance respirometer for bioenergetic studies of fish growth using indirect calorimetry,O O O O O O O O O O O O O O B-Agr B-Agr O O B-Agr
Design requirements as well as constructional and operational characteristics are given,B-Agr B-Agr O O O O O O O O O
The objective of this study was to follow the dynamics of the change in root respiration and bacterial colonisation of roots after nutrient discontinuation,O O O O O O O O O B-Agr O O O O B-Agr B-Agr O O O O B-Agr O O O
In potassium and iron deficiencies the respiration first increased and then declined with increasing deficiency,O B-Agr O B-Agr B-Agr O B-Agr O O O O O O O B-Agr
In the early stage of potassium and iron deficiency the number of bacteria on the roots increased in agreement with the respiration rate,O O O O O B-Agr O B-Agr O O O O B-Agr O O B-Agr O O O O O B-Agr I-Agr
When nitrogen phosphate and magnesium supplies were interrupted respiration declined immediately,O B-Agr O O B-Agr O O O B-Agr O O
With continuing nitrogen and phosphate deficiency respiration declined further but in the case of magnesium deficiency it recovered slowly,O O B-Agr O O O B-Agr O O O O O O O B-Agr O O O O
The number of root bacteria went almost in parallel with the respiration rate,O O O O B-Agr O O O O O O B-Agr I-Agr
No mutagenic activity was noted for saccharin refluxed for 2 h in solution,O O O O O O B-Agr O O O O O O
Crop evaporation was much less than potential evaporation for most of the season,B-Agr B-Agr O O O O O B-Agr O O O O O
However seasonal crop water-use was successfully predicted by adjusting potential evaporation using crop coefficients,O O B-Agr B-Agr O O O O O O B-Agr O B-Agr O
The control of evaporation appeared to be achieved via the low surface conductance of the crops especially in the latter half of the season when soil moisture deficits were high,O O O B-Agr O O O O O O O O O O O B-Agr O O O O O O O O O B-Agr I-Agr I-Agr O O
Ammonia-treated barley straw (NH(3) straw) was sprayed with either formic acetic or phosphoric acid immediately after opening the stack in order to capture the excess ammonia,B-Agr B-Agr I-Agr O I-Agr O O O O O O O O O O O O O O O B-Agr O O O O B-Agr
The amount of acid applied was estimated to neutralize 100% of the ammonia added to the straw (30 kg NH(3)/t straw),O O O O O O O O O O O O B-Agr O O O B-Agr O O O B-Agr
The nitrogen content of the straw (g/100 g DM) was for untreated straw 0,O B-Agr I-Agr O O B-Agr O O O O O O B-Agr O
The digestibility of organic matter determined in sheep was 47,O B-Agr O B-Agr I-Agr O O B-Agr O O
It is concluded that spraying NH(3) straw with organic acids effectively reduces the loss of ammonia and increases the nitrogen content of the straw,O O O O B-Agr O B-Agr O B-Agr I-Agr O O O O O B-Agr O O O B-Agr I-Agr O O B-Agr
Spraying with organic acids had no negative effect on the digestibility of the straw,B-Agr O B-Agr I-Agr O O O O O O B-Agr O O B-Agr
The nitrogen supply and the digestibility of nitrogen in the animal seemed to be markedly improved,O B-Agr B-Agr O O B-Agr O B-Agr O O O O O O O O
Observations on the interactions of the load inflation pressure and dimensions of conventional pneumatic tyres running on different soil surfaces are discussed in the context of recent experimental and theoretical research on soil compaction,B-Agr O O B-Agr O O O B-Agr B-Agr O B-Agr O O O B-Agr O O O B-Agr O O O O O O O O O O O B-Agr O B-Agr I-Agr
Tyre inflation pressure control is considered to be a subject of particular importance with respect to compaction as are forward speed and the number of passes,O B-Agr B-Agr O O O O O O O O O O O O O B-Agr O O O B-Agr O O O O O
Comparisons were made in the wet and dry seasons and were based on rice yield and N uptake,O O O O O O O B-Agr I-Agr O O O O B-Agr O O O O
The split in which the initial fertilizer dose was broadcast and incorporated into the soil before transplanting was more effective than the split in which the fertilizer was broadcast directly into the floodwater 21 days after transplanting,O O O O O O O O O O O O O O B-Agr O B-Agr O O O O O O O O O O O O O O O O O O O B-Agr
The list of papers published on the fouling of Italian seas is recorded,O O O B-Agr O O O B-Agr O O B-Agr O O
"The results of two wine-makings have been accomplished with the same grapes of ""Chianti Classico""",O B-Agr O O O O O O O O O B-Agr O O O
The soil was sampled in layers of 0,O B-Agr O O O B-Agr O O
These residues were mainly concentrated in the centre of the ridges,O B-Agr O O O O O B-Agr O O O
In recent years interest in research in agricultural area planning has increased,O O O O O B-Agr O O B-Agr B-Agr O O
The growing competition for a space which is becoming scarcer and scarcer and the worsening of environment conditions have emphasized the inadequacy of traditional control methods on the use of such areas,O O O O O B-Agr O O O O O O O O O O B-Agr O O O O O O O B-Agr I-Agr O O O O O B-Agr
In this framework particular attention must be given to active planning of environmental and landscape patrimony,O O O O O O O O O O B-Agr O O O B-Agr O
Nevertheless experiences aiming to spot out more adequate systems of intervention for reclaiming such kinds of structures are still rather scanty,O O O O O O O O B-Agr O O O O O O O B-Agr O B-Agr O O
In the model hereby proposed the historical research arises from the analysis of land use systems which have already been used stressing morphology and landscape typologies of agrarian settings to spot out the characteristics of functional structures and to make a distinction among various areas in the general frame of territory management,O O O O O O O B-Agr O O O B-Agr O B-Agr I-Agr B-Agr O O O O I-Agr B-Agr B-Agr O B-Agr O O O O O O O O O O O B-Agr O O O O O O O B-Agr O O O O O B-Agr B-Agr
None of the forecasting systems scheduled fungicide applications efficiently as indicated by either (1) an excessive number of recommended sprays required to control both early blight and late blight or (2) a higher final disease proportion and lower yield when compared to plants sprayed according to a standard spray schedule,O O O B-Agr B-Agr O O B-Agr O O O O O O O O O O O B-Agr O O O O B-Agr I-Agr O O I-Agr O O O O O O O O O O O O O B-Agr B-Agr O O O O B-Agr O
We have studied the possibility of the interference of a fat substance in the dosage of spiramycin contained in feeding-stuff for suckling calves,O O O O O O O O O O O O O O B-Agr O B-Agr O O O O B-Agr B-Agr
The use of n-hexane in the extraction procedure to eliminate the interfering substances hasn't brought up the results we expected because it causes a lower antibiotic recovery due to the antibiotic solubility on the solvent,O B-Agr O O O O B-Agr O O O O O B-Agr O O O O B-Agr O O O O O O O O B-Agr O O O O B-Agr O O O
The correct execution of the assay following the EEC method gives results able to exclude any possibility of interfering substances being present,O O O O O O O O O O O B-Agr O O O O O O O B-Agr O O
